TITLE     = "MDVM-Simulation"
VARIABLES = "X"
"<greek>r</greek>V"
"temperature"
"temperature_trans"
"temperature_rot"
"q<sub>trans_x</sub>"
"q<sub>trans_y</sub>"
ZONE T="Extracted Points"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 1.001083060E+00 1.001098373E+00 1.001112781E+00 1.001126001E+00 1.001138618E+00
 1.001149701E+00 1.001160105E+00 1.001169597E+00 1.001177645E+00 1.001185003E+00
 1.001190630E+00 1.001195278E+00 1.001198979E+00 1.001200947E+00 1.001202138E+00
 1.001201594E+00 1.001199652E+00 1.001196740E+00 1.001191510E+00 1.001185344E+00
 1.001177373E+00 1.001167518E+00 1.001156650E+00 1.001142996E+00 1.001128180E+00
 1.001111572E+00 1.001092536E+00 1.001072266E+00 1.001048585E+00 1.001023054E+00
 1.000995480E+00 1.000964381E+00 1.000931534E+00 1.000894371E+00 1.000853664E+00
 1.000810144E+00 1.000761155E+00 1.000710051E+00 1.000654738E+00 1.000616045E+00
 1.000586727E+00
 -1.699415543E-04 -1.628637711E-04 -1.504316867E-04 -1.285078868E-04 -9.696643796E-05
 -6.129650081E-05 -2.100568465E-05 1.829162567E-05 5.633785456E-05 9.267975005E-05
 1.292465869E-04 1.690893026E-04 2.120044340E-04 2.577039421E-04 3.015369577E-04
 3.429532862E-04 3.777004293E-04 4.103912889E-04 4.417483428E-04 4.789290221E-04
 5.173424730E-04 5.578784133E-04 5.948967784E-04 6.299888689E-04 6.586044712E-04
 6.866799618E-04 7.139776913E-04 7.435037584E-04 7.736720052E-04 8.036972811E-04
 8.311704842E-04 8.560065453E-04 8.775987102E-04 8.987063739E-04 9.200981325E-04
 9.407808951E-04 9.609369749E-04 9.791298691E-04 9.970622559E-04 1.014701430E-03
 1.031257476E-03 1.047199982E-03 1.060448636E-03 1.073215103E-03 1.085184913E-03
 1.096658453E-03 1.107840073E-03 1.117963225E-03 1.127313819E-03 1.135753899E-03
 1.142511037E-03 1.148594167E-03 1.153296569E-03 1.157077498E-03 1.160076571E-03
 1.161861105E-03 1.163350143E-03 1.164380742E-03 1.164109765E-03 1.163050991E-03
 1.158946513E-03 1.154099406E-03 1.147934458E-03 1.141741955E-03 1.135524389E-03
 1.129114025E-03 1.120885668E-03 1.110210013E-03 1.095196923E-03 1.078901082E-03
 1.061981073E-03 1.046119132E-03 1.031281128E-03 1.013449724E-03 9.933812217E-04
 9.673193330E-04 9.393025639E-04 9.099282389E-04 8.825770707E-04 8.553663410E-04
 8.282347316E-04 7.969662222E-04 7.634661686E-04 7.236665611E-04 6.840659965E-04
 6.447722900E-04 6.086960879E-04 5.735358520E-04 5.373479184E-04 4.973803082E-04
 4.532420205E-04 4.074001883E-04 3.633154600E-04 3.277695219E-04 2.968429095E-04
 2.695845850E-04 2.417008879E-04 2.143069968E-04 1.883253577E-04 1.716849149E-04
 1.603138650E-04
 -1.126436229E-04 -1.924833222E-04 -2.928992770E-04 -4.297913215E-04 -5.341705622E-04
 -6.239222434E-04 -6.905370260E-04 -7.547657222E-04 -8.159897168E-04 -8.645886970E-04
 -9.056394582E-04 -9.239626875E-04 -9.350666568E-04 -9.396281718E-04 -9.487915153E-04
 -9.592875151E-04 -9.720409586E-04 -9.769714587E-04 -9.768276171E-04 -9.610876971E-04
 -9.449244545E-04 -9.289771956E-04 -9.193679470E-04 -9.125445149E-04 -9.041477622E-04
 -8.906429861E-04 -8.697826565E-04 -8.441990601E-04 -8.180379616E-04 -7.973718273E-04
 -7.796535625E-04 -7.649814295E-04 -7.443787999E-04 -7.205307330E-04 -6.884894162E-04
 -6.584884541E-04 -6.300031841E-04 -6.107126506E-04 -5.911676724E-04 -5.694734360E-04
 -5.400643917E-04 -5.066036764E-04 -4.730591521E-04 -4.435862436E-04 -4.208403522E-04
 -3.994877717E-04 -3.774437325E-04 -3.445201613E-04 -3.085683557E-04 -2.690475592E-04
 -2.365170699E-04 -2.069625511E-04 -1.839448638E-04 -1.578543509E-04 -1.291565921E-04
 -8.965432710E-05 -4.915028270E-05 -9.143752568E-06 2.306949733E-05 5.056576183E-05
 7.591155362E-05 1.048165955E-04 1.405694304E-04 1.806245711E-04 2.221620811E-04
 2.591595966E-04 2.923480904E-04 3.204090547E-04 3.491424050E-04 3.794805482E-04
 4.180386693E-04 4.571985911E-04 4.969409008E-04 5.284724904E-04 5.570959627E-04
 5.801171581E-04 6.046207217E-04 6.301537077E-04 6.623797010E-04 6.936811315E-04
 7.221735292E-04 7.392942096E-04 7.506023549E-04 7.540825010E-04 7.598179508E-04
 7.690303272E-04 7.787510317E-04 7.869787291E-04 7.824102285E-04 7.662031265E-04
 7.371534297E-04 6.961558519E-04 6.526789257E-04 6.086441081E-04 5.555136444E-04
 4.951601676E-04 3.919482910E-04 2.727791325E-04 1.222130263E-04 1.551512694E-05
 -6.643660451E-05
